id (store),year,month,week,usa,after, sales ,,,,
71,2011,7,30,0,0,75682.00,,,,
71,2011,7,31,0,0,73336.00,,,,
71,2011,8,32,0,0,109309.00,,,,
71,2011,8,33,0,0,82429.00,,,,
71,2011,8,34,0,0,64141.00,,,,
71,2011,8,35,0,0,67315.00,,,,
71,2011,8,36,0,0,84300.00,,,,
71,2011,9,37,0,0,125626.00,,,,
71,2011,9,38,0,0,120882.00,,,,
71,2011,9,39,0,0,103761.00,,,,
71,2011,9,40,0,0,110246.00,,,,
71,2011,10,41,0,0,93543.00,,,,
71,2011,10,42,0,0,145889.00,,,,
71,2011,10,43,0,1,87430.00,,,,
71,2011,10,44,0,1,64265.00,,,,
71,2011,10,45,0,1,72967.00,,,,
71,2011,11,46,0,1,116459.00,,,,
71,2011,11,47,0,1,92881.00,,,,
71,2011,11,48,0,1,168367.00,,,,
71,2011,11,49,0,1,74446.00,,,,
71,2011,12,50,0,1,115552.00,,,,
71,2011,12,51,0,1,102867.00,,,,
71,2011,12,52,0,1,130202.00,,,,
71,2011,12,53,0,1,83258.00,,,,
71,2012,1,1,0,1,68290.00,,,,
71,2012,1,2,0,1,64360.00,,,,
71,2012,1,3,0,1,64237.00,,,,
71,2012,1,4,0,1,53331.00,,,,
71,2012,1,5,0,1,70238.00,,,,
71,2012,1,6,0,1,52089.00,,,,
71,2012,2,7,0,1,71120.00,,,,
71,2012,2,8,0,1,63996.00,,,,
71,2012,2,9,0,1,78901.00,,,,
71,2012,2,10,0,1,77560.00,,,,
71,2012,3,11,0,1,44004.00,,,,
71,2012,3,12,0,1,55959.00,,,,
71,2012,3,13,0,1,40474.00,,,,
71,2012,3,14,0,1,100586.00,,,,
71,2012,4,15,0,1,48762.00,,,,
71,2012,4,16,0,1,92271.00,,,,
73,2011,4,16,1,0,56388.00,,,,
73,2011,4,17,1,0,63506.00,,,,
73,2011,4,18,1,0,72483.00,,,,
73,2011,5,19,1,0,100599.00,,,,
73,2011,5,20,1,0,88600.00,,,,
73,2011,5,21,1,0,88418.00,,,,
73,2011,5,22,1,0,129432.00,,,,
73,2011,5,23,1,0,86999.00,,,,
73,2011,6,24,1,0,48390.00,,,,
73,2011,6,25,1,0,117949.00,,,,
73,2011,6,26,1,0,63502.00,,,,
73,2011,6,27,1,0,84265.00,,,,
73,2011,7,28,1,0,44091.00,,,,
73,2011,7,29,1,0,69111.00,,,,
73,2011,7,30,1,0,88774.00,,,,
73,2011,7,31,1,0,71498.00,,,,
73,2011,8,32,1,0,93715.00,,,,
73,2011,8,33,1,0,85667.00,,,,
73,2011,8,34,1,0,72812.00,,,,
73,2011,8,35,1,0,66672.00,,,,
73,2011,8,36,1,0,63717.00,,,,
73,2011,9,37,1,0,111360.00,,,,
73,2011,9,38,1,0,106568.00,,,,
73,2011,9,39,1,0,86719.00,,,,
73,2011,9,40,1,0,74956.00,,,,
73,2011,10,41,1,0,84699.00,,,,
73,2011,10,42,1,0,180393.00,,,,
73,2011,10,43,1,1,62086.00,,,,
73,2011,10,44,1,1,72110.00,,,,
73,2011,10,45,1,1,93460.00,,,,
73,2011,11,46,1,1,74692.00,,,,
73,2011,11,47,1,1,106299.00,,,,
73,2011,11,48,1,1,107181.00,,,,
73,2011,11,49,1,1,91285.00,,,,
73,2011,12,50,1,1,124886.00,,,,
73,2011,12,51,1,1,146923.00,,,,
73,2011,12,52,1,1,115173.00,,,,
73,2011,12,53,1,1,80726.00,,,,
73,2012,1,1,1,1,38973.00,,,,
73,2012,1,2,1,1,89079.00,,,,
73,2012,1,3,1,1,78005.00,,,,
73,2012,1,4,1,1,68857.00,,,,
73,2012,1,5,1,1,42868.00,,,,
73,2012,1,6,1,1,66711.00,,,,
73,2012,2,7,1,1,79778.00,,,,
73,2012,2,8,1,1,76034.00,,,,
73,2012,2,9,1,1,53975.00,,,,
73,2012,2,10,1,1,64795.00,,,,
73,2012,3,11,1,1,84781.00,,,,
73,2012,3,12,1,1,68709.00,,,,
73,2012,3,13,1,1,65669.00,,,,
73,2012,3,14,1,1,116380.00,,,,
73,2012,4,15,1,1,71886.00,,,,
73,2012,4,16,1,1,109194.00,,,,
75,2011,4,16,1,0,61630.00,,,,
75,2011,4,17,1,0,46060.00,,,,
75,2011,4,18,1,0,86035.00,,,,
75,2011,5,19,1,0,45584.00,,,,
75,2011,5,20,1,0,55266.00,,,,
75,2011,5,21,1,0,52708.00,,,,
75,2011,5,22,1,0,85774.00,,,,
75,2011,5,23,1,0,109803.00,,,,
75,2011,6,24,1,0,64901.00,,,,
75,2011,6,25,1,0,72421.00,,,,
75,2011,6,26,1,0,71124.00,,,,
75,2011,6,27,1,0,69884.00,,,,
75,2011,7,28,1,0,65776.00,,,,
75,2011,7,29,1,0,48779.00,,,,
75,2011,7,30,1,0,61744.00,,,,
75,2011,7,31,1,0,38399.00,,,,
75,2011,8,32,1,0,51702.00,,,,
75,2011,8,33,1,0,43079.00,,,,
75,2011,8,34,1,0,45501.00,,,,
75,2011,8,35,1,0,38806.00,,,,
75,2011,8,36,1,0,41955.00,,,,
75,2011,9,37,1,0,67260.00,,,,
75,2011,9,38,1,0,96801.00,,,,
75,2011,9,39,1,0,50565.00,,,,
75,2011,9,40,1,0,54230.00,,,,
75,2011,10,41,1,0,93943.00,,,,
75,2011,10,42,1,0,98112.00,,,,
75,2011,10,43,1,1,38762.00,,,,
75,2011,10,44,1,1,56760.00,,,,
75,2011,10,45,1,1,46155.00,,,,
75,2011,11,46,1,1,71348.00,,,,
75,2011,11,47,1,1,86925.00,,,,
75,2011,11,48,1,1,68259.00,,,,
75,2011,11,49,1,1,60450.00,,,,
75,2011,12,50,1,1,84158.00,,,,
75,2011,12,51,1,1,99026.00,,,,
75,2011,12,52,1,1,52238.00,,,,
75,2011,12,53,1,1,73844.00,,,,
75,2012,1,1,1,1,22490.00,,,,
75,2012,1,2,1,1,38329.00,,,,
75,2012,1,3,1,1,32610.00,,,,
75,2012,1,4,1,1,51166.00,,,,
75,2012,1,5,1,1,35041.00,,,,
75,2012,1,6,1,1,40317.00,,,,
75,2012,2,7,1,1,52228.00,,,,
75,2012,2,8,1,1,48760.00,,,,
75,2012,2,9,1,1,47167.00,,,,
75,2012,2,10,1,1,47712.00,,,,
75,2012,3,11,1,1,52337.00,,,,
75,2012,3,12,1,1,65500.00,,,,
75,2012,3,13,1,1,44549.00,,,,
75,2012,3,14,1,1,74735.00,,,,
75,2012,4,15,1,1,57605.00,,,,
75,2012,4,16,1,1,58153.00,,,,
77,2011,4,16,1,0,26094.00,,,,
77,2011,4,17,1,0,27099.00,,,,
77,2011,4,18,1,0,29641.00,,,,
77,2011,5,19,1,0,34472.00,,,,
77,2011,5,20,1,0,25515.00,,,,
77,2011,5,21,1,0,23636.00,,,,
77,2011,5,22,1,0,35336.00,,,,
77,2011,5,23,1,0,23304.00,,,,
77,2011,6,24,1,0,14789.00,,,,
77,2011,6,25,1,0,34358.00,,,,
77,2011,6,26,1,0,22077.00,,,,
77,2011,6,27,1,0,26132.00,,,,
77,2011,7,28,1,0,26122.00,,,,
77,2011,7,29,1,0,27977.00,,,,
77,2011,7,30,1,0,23741.00,,,,
77,2011,7,31,1,0,17048.00,,,,
77,2011,8,32,1,0,24838.00,,,,
77,2011,8,33,1,0,18386.00,,,,
77,2011,8,34,1,0,16207.00,,,,
77,2011,8,35,1,0,15812.00,,,,
77,2011,8,36,1,0,25619.00,,,,
77,2011,9,37,1,0,30368.00,,,,
77,2011,9,38,1,0,28295.00,,,,
77,2011,9,39,1,0,31862.00,,,,
77,2011,9,40,1,0,26927.00,,,,
77,2011,10,41,1,0,25922.00,,,,
77,2011,10,42,1,0,43201.00,,,,
77,2011,10,43,1,1,30844.00,,,,
77,2011,10,44,1,1,23583.00,,,,
77,2011,10,45,1,1,25455.00,,,,
77,2011,11,46,1,1,26759.00,,,,
77,2011,11,47,1,1,20933.00,,,,
77,2011,11,48,1,1,27041.00,,,,
77,2011,11,49,1,1,31884.00,,,,
77,2011,12,50,1,1,33341.00,,,,
77,2011,12,51,1,1,25190.00,,,,
77,2011,12,52,1,1,35133.00,,,,
77,2011,12,53,1,1,19854.00,,,,
77,2012,1,1,1,1,9697.00,,,,
77,2012,1,2,1,1,18679.00,,,,
77,2012,1,3,1,1,25139.00,,,,
77,2012,1,4,1,1,13297.00,,,,
77,2012,1,5,1,1,14331.00,,,,
77,2012,1,6,1,1,18155.00,,,,
77,2012,2,7,1,1,16040.00,,,,
77,2012,2,8,1,1,17549.00,,,,
77,2012,2,9,1,1,26796.00,,,,
77,2012,2,10,1,1,21212.00,,,,
77,2012,3,11,1,1,15007.00,,,,
77,2012,3,12,1,1,24232.00,,,,
77,2012,3,13,1,1,20916.00,,,,
77,2012,3,14,1,1,22132.00,,,,
77,2012,4,15,1,1,11684.00,,,,
77,2012,4,16,1,1,23404.00,,,,
79,2011,4,16,0,0,69977.00,,,,
79,2011,4,17,0,0,62824.00,,,,
79,2011,4,18,0,0,91363.00,,,,
79,2011,5,19,0,0,82404.00,,,,
79,2011,5,20,0,0,75291.00,,,,
79,2011,5,21,0,0,82094.00,,,,
79,2011,5,22,0,0,78067.00,,,,
79,2011,5,23,0,0,76752.00,,,,
79,2011,6,24,0,0,78563.00,,,,
79,2011,6,25,0,0,96536.00,,,,
79,2011,6,26,0,0,93413.00,,,,
79,2011,6,27,0,0,109457.00,,,,
79,2011,7,28,0,0,69654.00,,,,
79,2011,7,29,0,0,92018.00,,,,
79,2011,7,30,0,0,68001.00,,,,
79,2011,7,31,0,0,60027.00,,,,
79,2011,8,32,0,0,51145.00,,,,
79,2011,8,33,0,0,84088.00,,,,
79,2011,8,34,0,0,51910.00,,,,
79,2011,8,35,0,0,51379.00,,,,
79,2011,8,36,0,0,60239.00,,,,
79,2011,9,37,0,0,103547.00,,,,
79,2011,9,38,0,0,97093.00,,,,
79,2011,9,39,0,0,66583.00,,,,
79,2011,9,40,0,0,105349.00,,,,
79,2011,10,41,0,0,84806.00,,,,
79,2011,10,42,0,0,160477.00,,,,
79,2011,10,43,0,1,68219.00,,,,
79,2011,10,44,0,1,55736.00,,,,
79,2011,10,45,0,1,50657.00,,,,
79,2011,11,46,0,1,103074.00,,,,
79,2011,11,47,0,1,59222.00,,,,
79,2011,11,48,0,1,99580.00,,,,
79,2011,11,49,0,1,98106.00,,,,
79,2011,12,50,0,1,107058.00,,,,
79,2011,12,51,0,1,117424.00,,,,
79,2011,12,52,0,1,95282.00,,,,
79,2011,12,53,0,1,73924.00,,,,
79,2012,1,1,0,1,23697.00,,,,
79,2012,1,2,0,1,59785.00,,,,
79,2012,1,3,0,1,64737.00,,,,
79,2012,1,4,0,1,51304.00,,,,
79,2012,1,5,0,1,31842.00,,,,
79,2012,1,6,0,1,55140.00,,,,
79,2012,2,7,0,1,72129.00,,,,
79,2012,2,8,0,1,60335.00,,,,
79,2012,2,9,0,1,48167.00,,,,
79,2012,2,10,0,1,76948.00,,,,
79,2012,3,11,0,1,54091.00,,,,
79,2012,3,12,0,1,51669.00,,,,
79,2012,3,13,0,1,88893.00,,,,
79,2012,3,14,0,1,67862.00,,,,
79,2012,4,15,0,1,46504.00,,,,
79,2012,4,16,0,1,54153.00,,,,
81,2011,4,16,1,0,34970.00,,,,
81,2011,4,17,1,0,27520.00,,,,
81,2011,4,18,1,0,24529.00,,,,
81,2011,5,19,1,0,20325.00,,,,
81,2011,5,20,1,0,38465.00,,,,
81,2011,5,21,1,0,36268.00,,,,
81,2011,5,22,1,0,29069.00,,,,
81,2011,5,23,1,0,38419.00,,,,
81,2011,6,24,1,0,27415.00,,,,
81,2011,6,25,1,0,43051.00,,,,
81,2011,6,26,1,0,49975.00,,,,
81,2011,6,27,1,0,41771.00,,,,
81,2011,7,28,1,0,28221.00,,,,
81,2011,7,29,1,0,20033.00,,,,
81,2011,7,30,1,0,28695.00,,,,
81,2011,7,31,1,0,38496.00,,,,
81,2011,8,32,1,0,20964.00,,,,
81,2011,8,33,1,0,20471.00,,,,
81,2011,8,34,1,0,22500.00,,,,
81,2011,8,35,1,0,21851.00,,,,
81,2011,8,36,1,0,12893.00,,,,
81,2011,9,37,1,0,51567.00,,,,
81,2011,9,38,1,0,34264.00,,,,
81,2011,9,39,1,0,34476.00,,,,
81,2011,9,40,1,0,38219.00,,,,
81,2011,10,41,1,0,44439.00,,,,
81,2011,10,42,1,0,52960.00,,,,
81,2011,10,43,1,1,23984.00,,,,
81,2011,10,44,1,1,26469.00,,,,
81,2011,10,45,1,1,30343.00,,,,
81,2011,11,46,1,1,40984.00,,,,
81,2011,11,47,1,1,24067.00,,,,
81,2011,11,48,1,1,35868.00,,,,
81,2011,11,49,1,1,30585.00,,,,
81,2011,12,50,1,1,40283.00,,,,
81,2011,12,51,1,1,41475.00,,,,
81,2011,12,52,1,1,24273.00,,,,
81,2011,12,53,1,1,29799.00,,,,
81,2012,1,1,1,1,16525.00,,,,
81,2012,1,2,1,1,27087.00,,,,
81,2012,1,3,1,1,19358.00,,,,
81,2012,1,4,1,1,20458.00,,,,
81,2012,1,5,1,1,15254.00,,,,
81,2012,1,6,1,1,17542.00,,,,
81,2012,2,7,1,1,14538.00,,,,
81,2012,2,8,1,1,24306.00,,,,
81,2012,2,9,1,1,27139.00,,,,
81,2012,2,10,1,1,19846.00,,,,
81,2012,3,11,1,1,21013.00,,,,
81,2012,3,12,1,1,22433.00,,,,
81,2012,3,13,1,1,18400.00,,,,
81,2012,3,14,1,1,33221.00,,,,
81,2012,4,15,1,1,20167.00,,,,
81,2012,4,16,1,1,25635.00,,,,
83,2011,4,16,1,0,61886.00,,,,
83,2011,4,17,1,0,58100.00,,,,
83,2011,4,18,1,0,57091.00,,,,
83,2011,5,19,1,0,65982.00,,,,
83,2011,5,20,1,0,69599.00,,,,
83,2011,5,21,1,0,103774.00,,,,
83,2011,5,22,1,0,60681.00,,,,
83,2011,5,23,1,0,66551.00,,,,
83,2011,6,24,1,0,98704.00,,,,
83,2011,6,25,1,0,82386.00,,,,
83,2011,6,26,1,0,60153.00,,,,
83,2011,6,27,1,0,60262.00,,,,
83,2011,7,28,1,0,77104.00,,,,
83,2011,7,29,1,0,56395.00,,,,
83,2011,7,30,1,0,73351.00,,,,
83,2011,7,31,1,0,42092.00,,,,
83,2011,8,32,1,0,64665.00,,,,
83,2011,8,33,1,0,45302.00,,,,
83,2011,8,34,1,0,64313.00,,,,
83,2011,8,35,1,0,85008.00,,,,
83,2011,8,36,1,0,49733.00,,,,
83,2011,9,37,1,0,129068.00,,,,
83,2011,9,38,1,0,60425.00,,,,
83,2011,9,39,1,0,63601.00,,,,
83,2011,9,40,1,0,56116.00,,,,
83,2011,10,41,1,0,63609.00,,,,
83,2011,10,42,1,0,112678.00,,,,
83,2011,10,43,1,1,67188.00,,,,
83,2011,10,44,1,1,61522.00,,,,
83,2011,10,45,1,1,123201.00,,,,
83,2011,11,46,1,1,121859.00,,,,
83,2011,11,47,1,1,76703.00,,,,
83,2011,11,48,1,1,85434.00,,,,
83,2011,11,49,1,1,61385.00,,,,
83,2011,12,50,1,1,82370.00,,,,
83,2011,12,51,1,1,66885.00,,,,
83,2011,12,52,1,1,55756.00,,,,
83,2011,12,53,1,1,61690.00,,,,
83,2012,1,1,1,1,41655.00,,,,
83,2012,1,2,1,1,59384.00,,,,
83,2012,1,3,1,1,70950.00,,,,
83,2012,1,4,1,1,45946.00,,,,
83,2012,1,5,1,1,41275.00,,,,
83,2012,1,6,1,1,51636.00,,,,
83,2012,2,7,1,1,44264.00,,,,
83,2012,2,8,1,1,35370.00,,,,
83,2012,2,9,1,1,51851.00,,,,
83,2012,2,10,1,1,75223.00,,,,
83,2012,3,11,1,1,46983.00,,,,
83,2012,3,12,1,1,50355.00,,,,
83,2012,3,13,1,1,65719.00,,,,
83,2012,3,14,1,1,74832.00,,,,
83,2012,4,15,1,1,43889.00,,,,
83,2012,4,16,1,1,69320.00,,,,
85,2011,4,16,1,0,20622.00,,,,
85,2011,4,17,1,0,15364.00,,,,
85,2011,4,18,1,0,26994.00,,,,
85,2011,5,19,1,0,23091.00,,,,
85,2011,5,20,1,0,22206.00,,,,
85,2011,5,21,1,0,18618.00,,,,
85,2011,5,22,1,0,11425.00,,,,
85,2011,5,23,1,0,15640.00,,,,
85,2011,6,24,1,0,19729.00,,,,
85,2011,6,25,1,0,23471.00,,,,
85,2011,6,26,1,0,15144.00,,,,
85,2011,6,27,1,0,25019.00,,,,
85,2011,7,28,1,0,16733.00,,,,
85,2011,7,29,1,0,21249.00,,,,
85,2011,7,30,1,0,12386.00,,,,
85,2011,7,31,1,0,13153.00,,,,
85,2011,8,32,1,0,17049.00,,,,
85,2011,8,33,1,0,19258.00,,,,
85,2011,8,34,1,0,13559.00,,,,
85,2011,8,35,1,0,13018.00,,,,
85,2011,8,36,1,0,16338.00,,,,
85,2011,9,37,1,0,24792.00,,,,
85,2011,9,38,1,0,21924.00,,,,
85,2011,9,39,1,0,16143.00,,,,
85,2011,9,40,1,0,19559.00,,,,
85,2011,10,41,1,0,22538.00,,,,
85,2011,10,42,1,0,27213.00,,,,
85,2011,10,43,1,1,13334.00,,,,
85,2011,10,44,1,1,13560.00,,,,
85,2011,10,45,1,1,17920.00,,,,
85,2011,11,46,1,1,18642.00,,,,
85,2011,11,47,1,1,29014.00,,,,
85,2011,11,48,1,1,35487.00,,,,
85,2011,11,49,1,1,15345.00,,,,
85,2011,12,50,1,1,21911.00,,,,
85,2011,12,51,1,1,25216.00,,,,
85,2011,12,52,1,1,16997.00,,,,
85,2011,12,53,1,1,20158.00,,,,
85,2012,1,1,1,1,4096.00,,,,
85,2012,1,2,1,1,23540.00,,,,
85,2012,1,3,1,1,15201.00,,,,
85,2012,1,4,1,1,13243.00,,,,
85,2012,1,5,1,1,14402.00,,,,
85,2012,1,6,1,1,10773.00,,,,
85,2012,2,7,1,1,22297.00,,,,
85,2012,2,8,1,1,17367.00,,,,
85,2012,2,9,1,1,13193.00,,,,
85,2012,2,10,1,1,20074.00,,,,
85,2012,3,11,1,1,19437.00,,,,
85,2012,3,12,1,1,19608.00,,,,
85,2012,3,13,1,1,19104.00,,,,
85,2012,3,14,1,1,17158.00,,,,
85,2012,4,15,1,1,11071.00,,,,
85,2012,4,16,1,1,19373.00,,,,
87,2011,4,16,1,0,84503.00,,,,
87,2011,4,17,1,0,88039.00,,,,
87,2011,4,18,1,0,85283.00,,,,
87,2011,5,19,1,0,102715.00,,,,
87,2011,5,20,1,0,87285.00,,,,
87,2011,5,21,1,0,72006.00,,,,
87,2011,5,22,1,0,103987.00,,,,
87,2011,5,23,1,0,149962.00,,,,
87,2011,6,24,1,0,93325.00,,,,
87,2011,6,25,1,0,98650.00,,,,
87,2011,6,26,1,0,123628.00,,,,
87,2011,6,27,1,0,108953.00,,,,
87,2011,7,28,1,0,72770.00,,,,
87,2011,7,29,1,0,79726.00,,,,
87,2011,7,30,1,0,45680.00,,,,
87,2011,7,31,1,0,47453.00,,,,
87,2011,8,32,1,0,76980.00,,,,
87,2011,8,33,1,0,88419.00,,,,
87,2011,8,34,1,0,77148.00,,,,
87,2011,8,35,1,0,56398.00,,,,
87,2011,8,36,1,0,86543.00,,,,
87,2011,9,37,1,0,125149.00,,,,
87,2011,9,38,1,0,108901.00,,,,
87,2011,9,39,1,0,103806.00,,,,
87,2011,9,40,1,0,123983.00,,,,
87,2011,10,41,1,0,98917.00,,,,
87,2011,10,42,1,0,186638.00,,,,
87,2011,10,43,1,1,98699.00,,,,
87,2011,10,44,1,1,61177.00,,,,
87,2011,10,45,1,1,53766.00,,,,
87,2011,11,46,1,1,106004.00,,,,
87,2011,11,47,1,1,103695.00,,,,
87,2011,11,48,1,1,122476.00,,,,
87,2011,11,49,1,1,85826.00,,,,
87,2011,12,50,1,1,103842.00,,,,
87,2011,12,51,1,1,175998.00,,,,
87,2011,12,52,1,1,145701.00,,,,
87,2011,12,53,1,1,75934.00,,,,
87,2012,1,1,1,1,33677.00,,,,
87,2012,1,2,1,1,83703.00,,,,
87,2012,1,3,1,1,41710.00,,,,
87,2012,1,4,1,1,67094.00,,,,
87,2012,1,5,1,1,60197.00,,,,
87,2012,1,6,1,1,78588.00,,,,
87,2012,2,7,1,1,55487.00,,,,
87,2012,2,8,1,1,91585.00,,,,
87,2012,2,9,1,1,79368.00,,,,
87,2012,2,10,1,1,69260.00,,,,
87,2012,3,11,1,1,61496.00,,,,
87,2012,3,12,1,1,68571.00,,,,
87,2012,3,13,1,1,60306.00,,,,
87,2012,3,14,1,1,83885.00,,,,
87,2012,4,15,1,1,80904.00,,,,
87,2012,4,16,1,1,79374.00,,,,
89,2011,4,16,1,0,62995.00,,,,
89,2011,4,17,1,0,85068.00,,,,
89,2011,4,18,1,0,81047.00,,,,
89,2011,5,19,1,0,76983.00,,,,
89,2011,5,20,1,0,73270.00,,,,
89,2011,5,21,1,0,110475.00,,,,
89,2011,5,22,1,0,69210.00,,,,
89,2011,5,23,1,0,114284.00,,,,
89,2011,6,24,1,0,100506.00,,,,
89,2011,6,25,1,0,68624.00,,,,
89,2011,6,26,1,0,94281.00,,,,
89,2011,6,27,1,0,99320.00,,,,
89,2011,7,28,1,0,76128.00,,,,
89,2011,7,29,1,0,50137.00,,,,
89,2011,7,30,1,0,66767.00,,,,
89,2011,7,31,1,0,87726.00,,,,
89,2011,8,32,1,0,66190.00,,,,
89,2011,8,33,1,0,91829.00,,,,
89,2011,8,34,1,0,70245.00,,,,
89,2011,8,35,1,0,46556.00,,,,
89,2011,8,36,1,0,60960.00,,,,
89,2011,9,37,1,0,107908.00,,,,
89,2011,9,38,1,0,95353.00,,,,
89,2011,9,39,1,0,102399.00,,,,
89,2011,9,40,1,0,110941.00,,,,
89,2011,10,41,1,0,90467.00,,,,
89,2011,10,42,1,0,159528.00,,,,
89,2011,10,43,1,1,51241.00,,,,
89,2011,10,44,1,1,71778.00,,,,
89,2011,10,45,1,1,67556.00,,,,
89,2011,11,46,1,1,94568.00,,,,
89,2011,11,47,1,1,62733.00,,,,
89,2011,11,48,1,1,95108.00,,,,
89,2011,11,49,1,1,98063.00,,,,
89,2011,12,50,1,1,107410.00,,,,
89,2011,12,51,1,1,128854.00,,,,
89,2011,12,52,1,1,96102.00,,,,
89,2011,12,53,1,1,80758.00,,,,
89,2012,1,1,1,1,58583.00,,,,
89,2012,1,2,1,1,69516.00,,,,
89,2012,1,3,1,1,75548.00,,,,
89,2012,1,4,1,1,49224.00,,,,
89,2012,1,5,1,1,48592.00,,,,
89,2012,1,6,1,1,54408.00,,,,
89,2012,2,7,1,1,65933.00,,,,
89,2012,2,8,1,1,89650.00,,,,
89,2012,2,9,1,1,79601.00,,,,
89,2012,2,10,1,1,109409.00,,,,
89,2012,3,11,1,1,67682.00,,,,
89,2012,3,12,1,1,52924.00,,,,
89,2012,3,13,1,1,42106.00,,,,
89,2012,3,14,1,1,134420.00,,,,
89,2012,4,15,1,1,66499.00,,,,
89,2012,4,16,1,1,98745.00,,,,
91,2011,4,16,1,0,34207.00,,,,
91,2011,4,17,1,0,46315.00,,,,
91,2011,4,18,1,0,49146.00,,,,
91,2011,5,19,1,0,58707.00,,,,
91,2011,5,20,1,0,51259.00,,,,
91,2011,5,21,1,0,61450.00,,,,
91,2011,5,22,1,0,40954.00,,,,
91,2011,5,23,1,0,45934.00,,,,
91,2011,6,24,1,0,43352.00,,,,
91,2011,6,25,1,0,58916.00,,,,
91,2011,6,26,1,0,54545.00,,,,
91,2011,6,27,1,0,45597.00,,,,
91,2011,7,28,1,0,26375.00,,,,
91,2011,7,29,1,0,42343.00,,,,
91,2011,7,30,1,0,47037.00,,,,
91,2011,7,31,1,0,59679.00,,,,
91,2011,8,32,1,0,32650.00,,,,
91,2011,8,33,1,0,39549.00,,,,
91,2011,8,34,1,0,27173.00,,,,
91,2011,8,35,1,0,35311.00,,,,
91,2011,8,36,1,0,40987.00,,,,
91,2011,9,37,1,0,69296.00,,,,
91,2011,9,38,1,0,45630.00,,,,
91,2011,9,39,1,0,41333.00,,,,
91,2011,9,40,1,0,54256.00,,,,
91,2011,10,41,1,0,42570.00,,,,
91,2011,10,42,1,0,86666.00,,,,
91,2011,10,43,1,1,42648.00,,,,
91,2011,10,44,1,1,29194.00,,,,
91,2011,10,45,1,1,75337.00,,,,
91,2011,11,46,1,1,47422.00,,,,
91,2011,11,47,1,1,71408.00,,,,
91,2011,11,48,1,1,64281.00,,,,
91,2011,11,49,1,1,93844.00,,,,
91,2011,12,50,1,1,52811.00,,,,
91,2011,12,51,1,1,111489.00,,,,
91,2011,12,52,1,1,51982.00,,,,
91,2011,12,53,1,1,40476.00,,,,
91,2012,1,1,1,1,24962.00,,,,
91,2012,1,2,1,1,42682.00,,,,
91,2012,1,3,1,1,29881.00,,,,
91,2012,1,4,1,1,35488.00,,,,
91,2012,1,5,1,1,28216.00,,,,
91,2012,1,6,1,1,49651.00,,,,
91,2012,2,7,1,1,25290.00,,,,
91,2012,2,8,1,1,26887.00,,,,
91,2012,2,9,1,1,42214.00,,,,
91,2012,2,10,1,1,22186.00,,,,
91,2012,3,11,1,1,37690.00,,,,
91,2012,3,12,1,1,39592.00,,,,
91,2012,3,13,1,1,32763.00,,,,
91,2012,3,14,1,1,55279.00,,,,
91,2012,4,15,1,1,34497.00,,,,
91,2012,4,16,1,1,39725.00,,,,
93,2011,4,16,1,0,75241.00,,,,
93,2011,4,17,1,0,69419.00,,,,
93,2011,4,18,1,0,62984.00,,,,
93,2011,5,19,1,0,115187.00,,,,
93,2011,5,20,1,0,109955.00,,,,
93,2011,5,21,1,0,76868.00,,,,
93,2011,5,22,1,0,59530.00,,,,
93,2011,5,23,1,0,62715.00,,,,
93,2011,6,24,1,0,52763.00,,,,
93,2011,6,25,1,0,69737.00,,,,
93,2011,6,26,1,0,73375.00,,,,
93,2011,6,27,1,0,79093.00,,,,
93,2011,7,28,1,0,53266.00,,,,
93,2011,7,29,1,0,50867.00,,,,
93,2011,7,30,1,0,60052.00,,,,
93,2011,7,31,1,0,59409.00,,,,
93,2011,8,32,1,0,86402.00,,,,
93,2011,8,33,1,0,77111.00,,,,
93,2011,8,34,1,0,59797.00,,,,
93,2011,8,35,1,0,59519.00,,,,
93,2011,8,36,1,0,52970.00,,,,
93,2011,9,37,1,0,91843.00,,,,
93,2011,9,38,1,0,75503.00,,,,
93,2011,9,39,1,0,91517.00,,,,
93,2011,9,40,1,0,75718.00,,,,
93,2011,10,41,1,0,106889.00,,,,
93,2011,10,42,1,0,150849.00,,,,
93,2011,10,43,1,1,55774.00,,,,
93,2011,10,44,1,1,56857.00,,,,
93,2011,10,45,1,1,45495.00,,,,
93,2011,11,46,1,1,88334.00,,,,
93,2011,11,47,1,1,68091.00,,,,
93,2011,11,48,1,1,88112.00,,,,
93,2011,11,49,1,1,95769.00,,,,
93,2011,12,50,1,1,84998.00,,,,
93,2011,12,51,1,1,158807.00,,,,
93,2011,12,52,1,1,75332.00,,,,
93,2011,12,53,1,1,52655.00,,,,
93,2012,1,1,1,1,37363.00,,,,
93,2012,1,2,1,1,56009.00,,,,
93,2012,1,3,1,1,55310.00,,,,
93,2012,1,4,1,1,55754.00,,,,
93,2012,1,5,1,1,37793.00,,,,
93,2012,1,6,1,1,39810.00,,,,
93,2012,2,7,1,1,67599.00,,,,
93,2012,2,8,1,1,47658.00,,,,
93,2012,2,9,1,1,41310.00,,,,
93,2012,2,10,1,1,38695.00,,,,
93,2012,3,11,1,1,68872.00,,,,
93,2012,3,12,1,1,52281.00,,,,
93,2012,3,13,1,1,52489.00,,,,
93,2012,3,14,1,1,84593.00,,,,
93,2012,4,15,1,1,45128.00,,,,
93,2012,4,16,1,1,55735.00,,,,
97,2011,4,16,1,0,59305.00,,,,
